ap,confirm_s,f1,fa24h,max_motion,mean_delay_s,metrics_json,min_lying,ops_yaml,precision,recall,req_low,score,status,trial
0.845283982748319,0.6,0.6666666666666667,581.5843243262096,0.12,2.319993555545807,artifacts/reports/tuning/le2i_tcn_op2_quickgrid/cg_t001.json,0.3,artifacts/reports/tuning/le2i_tcn_op2_quickgrid/cg_t001.yaml,0.8333333333333334,0.5555555555555556,0,0.5382609773570778,ok,1
0.845283982748319,0.6,0.5333333333333333,1163.1686486524193,0.2,1.919999822974205,artifacts/reports/tuning/le2i_tcn_op2_quickgrid/cg_t002.json,0.3,artifacts/reports/tuning/le2i_tcn_op2_quickgrid/cg_t002.yaml,0.6666666666666666,0.4444444444444444,0,0.29038849426199626,ok,2
0.845283982748319,0.6,0.5714285714285714,581.5843243262096,0.12,2.2999919205904007,artifacts/reports/tuning/le2i_tcn_op2_quickgrid/cg_t003.json,0.5,artifacts/reports/tuning/le2i_tcn_op2_quickgrid/cg_t003.yaml,0.8,0.4444444444444444,0,0.44100067624631434,ok,3
0.845283982748319,0.6,0.42857142857142855,1163.1686486524193,0.2,1.7599997321764629,artifacts/reports/tuning/le2i_tcn_op2_quickgrid/cg_t004.json,0.5,artifacts/reports/tuning/le2i_tcn_op2_quickgrid/cg_t004.yaml,0.6,0.3333333333333333,0,0.1850043681858467,ok,4
0.845283982748319,0.6,0.46153846153846156,581.5843243262096,0.12,2.2666560212771096,artifacts/reports/tuning/le2i_tcn_op2_quickgrid/cg_t005.json,0.65,artifacts/reports/tuning/le2i_tcn_op2_quickgrid/cg_t005.yaml,0.75,0.3333333333333333,0,0.3292217031271152,ok,5
0.845283982748319,0.6,0.46153846153846156,581.5843243262096,0.2,1.786655843257904,artifacts/reports/tuning/le2i_tcn_op2_quickgrid/cg_t006.json,0.65,artifacts/reports/tuning/le2i_tcn_op2_quickgrid/cg_t006.yaml,0.75,0.3333333333333333,0,0.3340217049073072,ok,6
0.845283982748319,1.0,0.5333333333333333,1163.1686486524193,0.12,2.51999993622303,artifacts/reports/tuning/le2i_tcn_op2_quickgrid/cg_t007.json,0.3,artifacts/reports/tuning/le2i_tcn_op2_quickgrid/cg_t007.yaml,0.6666666666666666,0.4444444444444444,0,0.284388493129508,ok,7
0.845283982748319,1.0,0.6666666666666667,581.5843243262096,0.2,0.9679964423179627,artifacts/reports/tuning/le2i_tcn_op2_quickgrid/cg_t008.json,0.3,artifacts/reports/tuning/le2i_tcn_op2_quickgrid/cg_t008.yaml,0.8333333333333334,0.5555555555555556,0,0.5517809484893562,ok,8
0.845283982748319,1.0,0.42857142857142855,1163.1686486524193,0.12,2.5599998831748962,artifacts/reports/tuning/le2i_tcn_op2_quickgrid/cg_t009.json,0.5,artifacts/reports/tuning/le2i_tcn_op2_quickgrid/cg_t009.yaml,0.6,0.3333333333333333,0,0.17700436667586236,ok,9
0.845283982748319,1.0,0.5714285714285714,581.5843243262096,0.2,0.9699956029653549,artifacts/reports/tuning/le2i_tcn_op2_quickgrid/cg_t010.json,0.5,artifacts/reports/tuning/le2i_tcn_op2_quickgrid/cg_t010.yaml,0.8,0.4444444444444444,0,0.45430063942256477,ok,10
0.845283982748319,1.0,0.30769230769230765,1163.1686486524193,0.12,2.6400000154972076,artifacts/reports/tuning/le2i_tcn_op2_quickgrid/cg_t011.json,0.65,artifacts/reports/tuning/le2i_tcn_op2_quickgrid/cg_t011.yaml,0.5,0.2222222222222222,0,0.05310302225129614,ok,11
0.845283982748319,1.0,0.46153846153846156,581.5843243262096,0.2,0.9733277757962545,artifacts/reports/tuning/le2i_tcn_op2_quickgrid/cg_t012.json,0.65,artifacts/reports/tuning/le2i_tcn_op2_quickgrid/cg_t012.yaml,0.75,0.3333333333333333,0,0.3421549855819237,ok,12
0.845283982748319,1.5,0.6666666666666667,581.5843243262096,0.12,1.2559967398643495,artifacts/reports/tuning/le2i_tcn_op2_quickgrid/cg_t013.json,0.3,artifacts/reports/tuning/le2i_tcn_op2_quickgrid/cg_t013.yaml,0.8333333333333334,0.5555555555555556,0,0.5489009455138923,ok,13
